date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10,0.0,0.9669317824510926,0.0,0.5032618975292698,0.09287104746778609,0.692240106912738,1.0613254013080653,0.18084438681067871,0.9700070485202706,0.04829093674875729,1.0121538324095354,0.05323799376962677,0.0,0.06939890396653449,0.45048078044773787,0.1227919987617293,0.0,0.180122406914134,0.737618073458014,0.05709007351272722,0.9463006876434639,0.029302595201402774,1.0611428701020607,0.24589109650127608,0.5827519952660468,0.31333216004006575,0.05774023805560658,1.0667140763892011,0.023304430819975658,0.9625483938863687,0.5248765123784749,0.9755044300507656
11,0.0,0.9786718802541584,0.0,0.5353256905708167,0.0,0.6520265675185838,1.0241173784566586,0.12167256595313397,0.9835275376241042,0.0,0.9328771788270895,0.06282218167458059,0.004931494683521002,0.03032881190814038,0.48720076919394867,0.11657761666093881,0.08282309727136981,0.19738083432500403,0.6508634737024823,0.0,1.0696866317006757,0.02399938937862411,0.9665962916258477,0.30627052081538825,0.637725546093338,0.3238414759054136,0.0,0.9889290420272777,0.03546683353049224,0.9454955590757098,0.5078978367759954,1.0007762502942423
12,0.0,1.0454653188779341,0.0,0.5683595222569742,0.08194433940944293,0.649408195215275,1.007624187039808,0.12946810898564393,0.9335739532799002,0.0,0.9830183905104778,0.033284565187814204,0.08384237683267584,0.023285330936235936,0.5061253186044896,0.1351156195743746,0.06822291148702296,0.15167993277380168,0.6755627831553398,0.0,0.9233516882397095,0.05666952239581336,1.06255157056187,0.2598434671580695,0.6947226085303121,0.35382611482944504,0.037314304395176065,0.9632996556765199,0.040578459587834556,0.9909873094211695,0.49498118669153096,0.9349500177934182
13,0.09140648224152947,1.0275548792502547,0.04804406768798565,0.540526586517296,0.04841554049860654,0.6885329944675473,0.9489906394875838,0.18375930691643763,0.966661587791511,0.0784295577294479,1.0118905219867225,0.03544504616505022,0.04027659324064816,0.03710553576420525,0.4354424180630274,0.18114040360354391,0.024732075736444842,0.15181239281976996,0.7548884257872672,0.06608129638008621,0.8938967051346741,0.007218148146434768,0.9987100977730945,0.3098783167207826,0.7303087474083565,0.3562082419044302,0.0,0.9163056284552795,0.0,0.906572139056756,0.472492661963159,1.0127856988413302
14,0.0,1.0267523892847392,0.0,0.542527503898796,0.006702808971675002,0.7165187369564541,1.0444922002739947,0.14811371161259282,0.9155735223318364,0.0,0.931781272204169,0.03445901489188503,0.004526909221544674,0.08029060673225077,0.4710829224861608,0.20861642601653013,0.0,0.1298631572592634,0.6781255171505752,0.07360800450359282,1.013864552174547,0.1053550357009242,1.001678733173953,0.33758211036936225,0.6642592988882883,0.3850790027998992,0.010142120351839024,0.9596802269799541,0.0,0.99104875656429,0.4738000146405003,0.9409220586971996
15,0.02510833933162068,1.0053701899168446,0.0,0.5876578140425589,0.09127409597846005,0.670382794080429,0.9801596985315071,0.1759033180750476,1.0021468851787079,0.0,0.9851732663908748,0.044374969436082046,0.07384163237661065,0.1089120159855641,0.47805829653502624,0.13380535642175193,0.0,0.10259027999240737,0.6982372396151878,0.0,0.9047317043748221,0.04922768987907164,1.017082537778004,0.3109032924668564,0.5737028378877296,0.3999459406616741,0.03251382297364689,0.9454277868445422,0.0,1.0361047614140342,0.479914830084483,1.0688450281350668
16,0.11811584003661754,0.9724555980746105,0.0,0.5791850486128391,0.030279650476224003,0.6784888168043093,0.967524654613882,0.16420569133284324,1.0191930069307866,0.014848297550336627,1.03770280520986,0.03219043213176656,0.011468416370197673,0.1214382556694191,0.4123969898816981,0.22137840045843699,0.04212529657810662,0.13514629393180227,0.7450269614495993,0.034106479384799014,0.9377811458229892,0.06474834871601058,1.0219281466686434,0.27713288789346596,0.744362543381373,0.33456783937300094,0.04455760893001408,1.0801449488333126,0.0,1.07987883524461,0.5108808103778202,1.0390773479661857
17,0.0,1.0109755871459525,0.07621398129799434,0.5503443706300946,0.0,0.6683729890080445,0.947102621831542,0.21820780228090492,1.0366923468716227,0.040965895872488285,0.9490550039403371,0.0,0.0,0.05321895194905513,0.4269044094010947,0.1335998337329703,0.04518008564069044,0.08250567730206781,0.7985530793064086,0.016064920558527474,0.9218930797058078,0.059628121443521406,0.9984213078858144,0.27123692918749037,0.5617700751869557,0.3947384659580747,0.030097697739910154,0.9689118182776766,0.0,1.0189256434571976,0.48923720569837226,1.0076325162941395
18,0.0,0.9520539645593384,0.0,0.6857916791018213,0.059709189914824046,0.6546065018184571,1.0555250173887223,0.14008932112534508,0.9827819101444003,0.04070806618469214,0.9559879520135993,0.024160725508830676,0.0,0.0762276642200415,0.49759097019078374,0.1965472186919275,0.08176984216669758,0.2061432049503518,0.7786586056703428,0.02859577713677797,1.0649789743685958,0.11191787798905933,1.0041700197079657,0.38861174060305953,0.6647905139475488,0.4117575970215926,0.0,0.9423784977700488,0.0,1.0338816718607693,0.4520543076724526,1.072350344702478
19,0.0,1.0144198988768447,0.0,0.6844883286851607,0.07804499108560692,0.7158834904585814,1.0340524880916797,0.22277418969800084,0.9530656655857942,0.0,0.954045692015655,0.011736908452379742,0.013328391542846079,0.1375703265473377,0.4390185961186005,0.2028729630942816,0.0,0.18877407274897218,0.7378639407746794,0.0,0.9117866515471615,0.1302367968748469,1.0309254454816974,0.29927943494305553,0.5649734235019598,0.3849402369563537,0.03632060879281444,1.0877994294640592,0.041015523490095865,1.03927817102312,0.45555895502009286,1.0597504511405436
20,0.04841070409392263,1.015305853394917,0.0,0.6239318692619868,0.0926350227124801,0.6343936942380576,1.008924842323465,0.13961530613348602,0.9373953852313824,0.029396944168412417,0.96021458227598,0.036837083922910865,0.02450347356575226,0.08127901896859847,0.5444595492324129,0.16595840218866698,0.021061156273774827,0.11909159779077248,0.7813373041938033,0.020653422224685584,0.9638727424971476,0.08861215743260482,0.9980997781156844,0.357381351894103,0.5638410764300448,0.42996289520798175,0.0,0.9908481088806101,0.008303909040096438,0.9598603239813893,0.4275624723911691,1.0181023997690157
21,0.0,1.043563703317754,0.06444557867051819,0.7284859111545209,0.06009265249464199,0.5781056529245842,1.0513368238401717,0.1382354511355292,0.9431755207601966,0.046677463608396606,0.9642818941839968,0.018745134470374084,0.0,0.13470019135813405,0.48575599368497824,0.0997077844765056,0.005903932646855892,0.19562354344232452,0.7048520219591158,0.08387785502297593,0.9694805700531383,0.1311991155894751,1.0077182034032652,0.3969503124963041,0.6599241133591723,0.38251777230629047,0.0,0.9757474366438137,0.0,0.9045516824734194,0.5067858519176952,1.0918406529725444
22,0.10542829708414278,0.9854388986078061,0.0,0.6694026512748146,0.04646308781065293,0.6079861704416359,1.056647049528228,0.1250743410375501,1.0344498154637267,0.01694794457653766,0.9638789326166038,0.07070789717627544,0.057702405370649995,0.1541612501145196,0.5233462341895248,0.15041247693220502,0.03223687007187846,0.11201851706056822,0.8074946833709871,0.0,1.037594881019702,0.17620095094073138,1.0517559842965738,0.4075164651020797,0.6979871288986156,0.37731056977353417,0.0,1.0207726129610615,0.05990087303782547,0.9296501148031033,0.5079754288947693,0.9920653642549088
23,0.0619165436346419,0.9832875427959409,0.0,0.7057252296945784,0.0,0.5613286911241795,0.992523144457029,0.19746225137068485,0.9920422644524775,0.0074218029957403946,0.9901977519842063,0.0,0.0990435919240637,0.05113005350050009,0.5654091618978258,0.17067654546647842,0.0032149499260824554,0.10185322319549495,0.6868342192013521,0.03535979384022099,1.0367382075925988,0.13946461092782006,1.0183048486739097,0.3348961186349147,0.5817891460322182,0.37763193436469766,0.02406099677834628,1.0452256325763678,0.0,0.9580145115866658,0.36652762614503287,1.0772640466166103
24,0.05936474923918214,1.000009295586079,0.0,0.6159342470826962,0.05304697510327806,0.5751928551453973,1.0092553918837566,0.2016766208025901,0.9943548219215212,0.0006323336557119488,1.039517098709762,0.029433718064794907,0.009633368242210703,0.06542219965648931,0.47007547084969503,0.1581687518419542,0.0,0.09884030957748968,0.7448507094122097,0.039476387594145526,1.090736658169441,0.13660304024957237,1.030704641220984,0.383705263494031,0.5998595157497885,0.4172121339519778,0.0,1.0531948923981773,0.028439249543253917,1.04770656964166,0.4027971714495247,0.9370168636858098
25,0.10777221525186924,0.9484715156534734,0.046946242718225326,0.6137370880976706,0.034046739063684314,0.707398634749819,0.9608485812128039,0.21064964719868867,0.9774273691587143,0.017437459859108467,1.0323503286605922,0.0,0.08348537472326417,0.1607133452358996,0.4847461014352063,0.11883051445168549,0.0,0.13393315242327453,0.7406077024261675,0.018018905485799094,0.97099143575847,0.16396413206470242,1.0124870830971187,0.42935238735976744,0.603473366639745,0.3778225136573264,0.0,0.9845423909031271,0.0,1.0870745242342068,0.41992483748210585,0.9763595534855387
26,0.0,0.9997076489363251,0.010405173888725534,0.6345372945851786,0.004114394781297052,0.5889506162634085,1.052006749564405,0.2597709292042828,0.9452582536372178,0.056458540670531555,0.9940541427025098,0.0,0.0706657037021432,0.06691905896357356,0.4908333553329557,0.17723723472367475,0.06691427597956297,0.1869645930353829,0.7304014602942202,0.0,0.9457488065166177,0.18784689111848246,1.0053433679140635,0.33138735325083546,0.6919550710621605,0.3625036337061038,0.004869739441919863,1.039757639793724,0.0,0.9574724162404824,0.3979439834437153,1.0053253833856413
27,0.05784635134962174,1.0140743577321185,0.010321945528562384,0.6475636344253136,0.1138878281260723,0.660692630476696,0.929308534887246,0.19826672173736862,1.0493566056139745,0.07099489283699288,1.0319841286402929,0.0,0.06392499196959997,0.06710230082035556,0.5197247391409228,0.19671671950930059,0.0009617860682634705,0.08772923517578922,0.8074319708362415,0.0,1.0426448273286693,0.12125216643084695,1.0355108161879651,0.3966312183314177,0.6651905774113234,0.38463701128761474,0.0,1.0049032157650646,0.06354075183490632,1.0908629411136737,0.4781283414825667,1.0668643935991686
28,0.11455678645087071,1.0487959638379944,0.0,0.6086176494474013,0.09595893277933452,0.6486580492941664,1.0220549311515255,0.23462163017770732,1.0596687162356326,0.01256131047504331,0.9796311845193144,0.010336106920003668,0.09147015350595183,0.11684707062347185,0.5406955480990722,0.1515854972532676,0.023938551743903233,0.1290582021771919,0.8444499302919247,0.0,1.0943803681272826,0.2008018907915099,1.0524210982906967,0.38073403570324393,0.681523554845021,0.41038452863437236,0.04054683425761041,0.9712749306898049,0.06748295917781127,1.0406672797334822,0.42285848324555986,1.0703170701965945
29,0.0,0.9585940029150696,0.10119347139198169,0.7009025814703771,0.07079127650854923,0.623633399403368,0.9590226736020946,0.23758396330150294,1.0052070182121744,0.0,0.9712185962907166,0.0,0.0,0.10043739369424395,0.47951506233088237,0.11561861926541986,0.03333617090318419,0.19414388489148318,0.7688284652592631,0.0,1.1042904395069815,0.14040618613973424,1.0158467176599972,0.46931510690700406,0.659076420962002,0.4771414645833008,0.03844483544590408,1.0410351060454037,0.0,0.9950897880280349,0.3834341135070117,0.9530475421343954
30,0.11122809673182843,0.9910377313179254,0.0,0.6627852412049023,0.0,0.6288435285402783,1.0078068050662932,0.21417339457201745,1.055041605856325,0.0,0.962752269545704,0.07088771960617685,0.038596907733340825,0.17358750463152992,0.5468468877781615,0.12281491179913209,0.0,0.08992259200087069,0.7628849119571959,0.00765383430977851,1.0199797587104888,0.18425662872100704,0.9903333761691598,0.4740519044361089,0.6448255240225695,0.43529331541410515,0.021600481566185947,1.0508395281767744,0.02872147324486551,1.0110922159680924,0.4227552167712438,0.984800104137773
31,0.08055215939213906,0.9611969680621835,0.0,0.6520060218141664,0.10370886463404608,0.5306318981189424,1.0922070631155065,0.20379159881840303,1.0649455809720538,0.07263455202041363,1.056452331059929,0.0,0.03531202166471478,0.14669829990957023,0.5119433640126396,0.13320867010134582,0.058526342894320044,0.08346341599524253,0.7134814609307035,0.07127455137363674,1.0145232071335757,0.15194297629812833,1.029836257230841,0.451914354684237,0.6099252495244749,0.4695091969820804,0.04541576309198128,1.0443470620389126,0.016412101958009736,0.9045067400320623,0.43591247491139307,0.9978606392484886
32,0.08442643642207276,1.0136645084962104,0.09530112001247865,0.6493064303419486,0.07282391484035029,0.6114534852957484,1.0234794813579702,0.28430244632440954,1.067519988307709,0.0,0.992129125110116,0.04654041157531183,0.0,0.14881889142029878,0.527481136968122,0.09676418462454317,0.0,0.16952189949217344,0.7633607685981588,0.0,1.1142598387388454,0.22352844624712986,0.9879951729660111,0.4434325853014224,0.6844099191970863,0.3991014194214449,0.0,1.0842851051742375,0.07279137474227734,1.0496002978715167,0.39276695163552755,0.9361390954984847
33,0.004724342445474788,1.0266300625017462,0.04845697345303619,0.6749167871059726,0.09589638313945929,0.5922426153632665,1.0856821808509043,0.19524588743339666,0.9497616594038937,0.0,1.0559083867031578,0.028562346065044916,0.0,0.20594134183017768,0.494835033220981,0.17437775423742788,0.0,0.10901778175922469,0.7687905728466663,0.08156940255060931,0.9358550593373026,0.20114586871784115,1.0710675494299016,0.3855788847675313,0.5963696426383898,0.4575439735436345,0.0698517104834372,1.107927802426336,0.0,0.9897072678549051,0.4494841501144193,1.0539366726129367
34,0.06619637363217493,1.0385028238002607,0.0,0.6635934318291095,0.10396125604375551,0.5302076505772232,1.0392077580868875,0.27773822859313446,0.9865693404759053,0.0,1.0058846201121856,0.0,0.0,0.16773075634649717,0.5142190848166406,0.040479166527513176,0.014908195185636634,0.1427512792750424,0.739358537961333,0.02611679712098019,1.0197582341445641,0.16921714396303988,0.9633466265797694,0.4121623185741496,0.5751684368466286,0.5072395892377838,0.0,0.9663152945962349,0.02516301110958008,1.015457645285018,0.3318072894322817,0.957041657777927
35,0.07851167550654137,0.9288858790605727,0.003974011751179368,0.712823564799446,0.0,0.5445682642723279,1.0785002641214878,0.2939452183501463,1.0324431240725525,0.08983037229634457,0.9833514183627285,0.07201525654737417,0.0,0.1396870999852569,0.519006154892201,0.1607621392889435,0.0,0.036447013826650415,0.8299883391401086,0.06932784771936197,0.9702838894537916,0.25894395942191445,0.9782190195044459,0.4996555957731534,0.6323230554242633,0.4693977334972331,0.04067435895176163,1.102252651710465,0.044760884986765045,1.080198578860808,0.3874373039570842,0.9308053496315554
36,0.08744795624841344,1.0028823027645652,0.0333658222121704,0.7563724361518076,0.06776183132608805,0.5270481395109318,1.0565338103903519,0.2891736909423259,0.9661791435468812,0.0723466206468307,0.9813016858177681,0.06432903742098212,0.060151929934014234,0.22986195920411231,0.4933918538015646,0.061709559333050834,0.03342812324531643,0.14061712328265025,0.7879432725580606,0.0805300744947836,1.0752624714627272,0.1855302489279485,0.9812401901393936,0.4440320263800455,0.6289100701053638,0.4528570994465715,0.02664882132706349,1.0465062704195192,0.0,0.9239883689634422,0.29951390589654164,1.0172012670791957
37,0.05493280110517769,1.0268696711252372,0.0433632248782104,0.7905856835459465,0.12397692947549743,0.6792639682707746,1.0142719938357143,0.19444383890646189,0.9639790902660794,0.0,1.0593010724684095,0.0015040292642574463,0.08582169289526957,0.1813361575763285,0.6055430331638116,0.10699963597064198,0.10857538794463009,0.12563420870207304,0.7745128689524466,0.07485223526787567,1.114271143897283,0.18696885764463056,1.0299292470248762,0.5240348065402638,0.5245901145572044,0.4647332299264198,0.012792730790484576,1.059409060411748,0.05884556581962942,0.8888962526777878,0.3235093935802086,1.136568680845655
38,0.07028756678534592,0.9487407851527806,0.10034014297039875,0.7959268512739445,0.0,0.5842213821523724,0.9767280326990575,0.2982456571153137,1.068949635168677,0.04552625703711875,1.0493498274271866,0.07761224124207458,0.0652520526284685,0.20180726859616183,0.5501271514740602,0.05814534092303798,0.0,0.014817883758367352,0.7828074679380342,0.0,0.976379862120902,0.20527761428109448,1.0020966661169521,0.5071282554095478,0.6548959982989582,0.5092013813799804,0.034123081747430506,1.0458324441208746,0.07066980090941019,1.0814479735014377,0.38192064621060845,0.955570585264307
39,0.07591647879514954,0.9903881033994797,0.10269941756849033,0.7381432132715321,0.0,0.6219010200107159,1.1075954091097953,0.22917682275192822,1.0224729810908983,0.09401892328003003,1.0774904324072598,0.08441839189255826,0.01963498075825843,0.14850641235360665,0.5552262824385539,0.08748187278639183,0.0,0.03763477484056834,0.792524999666901,0.0,1.0610430555967936,0.28732427766683954,0.9910159179541826,0.5101689399973593,0.6529368270782261,0.4844927940486656,0.00839246286181652,1.0318132823663444,0.0,0.9811045602790737,0.2586963531297064,1.1156750824217805
40,0.12626811458129472,1.0345036180740024,0.08835187650663624,0.7951320899855304,0.06803102912824194,0.565666949594405,1.1059393343959547,0.30313626297493484,1.0090696434461912,0.07217102698365542,1.046545822670417,0.015392603668533449,0.10219412459378502,0.16370257979724723,0.5248034228788871,0.04762648485749053,0.0,0.06085706060528879,0.7911409013734803,0.0237709461202376,1.0648997253357484,0.2600640638993551,0.9915831630794597,0.4602698821122197,0.5797032948477563,0.5470325411381227,0.08432189765637216,0.9602207745056837,0.0,0.888909412449329,0.32339698255630356,1.0520677890248338
41,0.0,0.9552855761987357,0.10980578059789535,0.8291137179521397,0.0,0.6589547909207023,0.967721205583236,0.23525491666443502,0.9997285098284641,0.05946764648159599,0.9912387766830979,0.06094774549527589,0.0,0.17048816688317714,0.6227625222741197,0.11927553427989128,0.05259617037319547,0.1439769869655882,0.7984090939431112,0.0,1.0379416493421714,0.23925239369073872,1.0129593562538282,0.5494661311845457,0.5983115526849835,0.5173269374106858,0.09227115812420722,0.9846420525766094,0.03279475817506087,0.9098714918082209,0.3005975372439761,0.9871944267357147
42,0.0,0.9973234928996101,0.007881670296336938,0.7756432926915482,0.04461704216769769,0.6662867957895723,0.9700757411791292,0.3073410874301216,1.067875002659133,0.06295767300056962,1.0704030968860019,0.04621004499569861,0.04302281377479775,0.1864519608798486,0.6311342458264355,0.07072576029499998,0.03385580747694077,0.02370473340216511,0.8141548108229316,0.0,1.0241139554702448,0.2333640758268585,1.030027421517868,0.4537455079475043,0.5186075217323309,0.48622692991657906,0.0,1.0468334460020823,0.06866313481301856,0.9519667992168147,0.2935419781874887,1.0196232257185576
43,0.05066300103744157,0.912637439275193,0.12128287761717123,0.7976872778223635,0.09928670234705539,0.6647794690408495,0.9744065710790475,0.22962631565613384,1.0035743486805455,0.0,1.0003494427067698,0.017859038754644622,0.028596437666605447,0.24501751005419506,0.5966263330639332,0.0860834034514467,0.10891771264781798,0.05924212030684386,0.8136210524949986,0.019169477765551036,0.9939263513378853,0.2682531266649007,1.012449476019846,0.5095610894472296,0.6712523320092354,0.520788095232301,0.043781264655936056,1.0386595954075464,0.005621851395606139,0.9617209403102908,0.36156421109471015,1.032994124111133
44,0.0004805863327467519,0.9750118912173266,0.0,0.8420380884184548,0.108702927417361,0.6388855847490473,1.0876818624070077,0.31543243734623705,0.9754783657980254,0.02006156590184348,1.0137461267447414,0.003572337179298994,0.06775905959941322,0.2831153596488004,0.58451792800732,0.14379265303908845,0.08926085899014685,0.08826699928721969,0.8426004501749018,0.11793962499685909,1.0435927049586244,0.22857267318751978,1.0275787553361095,0.47722311822330965,0.5346184128840533,0.5024303138788784,0.006659074900000797,1.056110874924379,0.018311107508711243,1.0883425014061558,0.3157720656220761,1.0834415234673724
45,0.02188738939415738,1.0109684259630918,0.11046087881717778,0.748883408092765,0.03451451713646568,0.5102420282302302,1.0118336536782429,0.2856744603306419,1.0513448967258117,0.0991057600050895,1.0412262988991483,0.08112574047533816,0.0,0.18489874980778853,0.6619158104585046,0.04694009425343631,0.11843825645843635,0.0,0.7783033528675906,0.0,1.0852912343449552,0.28326574007148064,1.019991679914713,0.5527972599120746,0.5388539593119105,0.5887035833575116,0.07510213789024286,1.0397132172051216,0.07822295560306435,1.0678993691922842,0.2652626639146387,1.0444087863898524
46,0.10317697347732205,0.9310284266676083,0.11938201529870673,0.7927555585879019,0.0,0.502387895784484,1.0743866039482477,0.22725381933367614,0.9882193644380597,0.091151490765128,0.9776052716018078,0.022043954378784272,0.04898840227087837,0.2544280922791356,0.5807067562044889,0.010575177092963184,0.087844151913669,0.12455231351686459,0.8260992830172018,0.0,1.1082897884968277,0.29858838068600274,1.0265378389790671,0.5244528432538259,0.49918374718698144,0.588625875413726,0.028775643670572712,1.0048930702670182,0.03008187766413973,1.032211319357332,0.23285582072704872,1.1053547050122865
47,0.1320307564570856,0.9480150574233687,0.08697049346897687,0.7413179973702423,0.0071590244043753595,0.6005654659147814,1.0609466715665035,0.31946555207349925,1.0286695797557288,0.04842818441219991,1.0991967880605278,0.0627720338550253,0.11358534501410969,0.18438267146380696,0.5359292985880061,0.08344414962754965,0.06418175998539875,0.10369411459084091,0.9025633705802532,0.05862263372619728,1.0799389029128224,0.32828700539795025,1.0824703879928785,0.515622280179503,0.6732379385022842,0.5845636252098365,0.055513909647916915,1.1143676312787498,0.09609259154044433,0.9103457046145375,0.31253268133686496,1.0392410664586866
48,0.03595415624805526,1.0183211335733613,0.12431436292235956,0.8639078149713593,0.0,0.6077944434081096,1.121596167634836,0.3207141775310416,1.050834425420899,0.06687135398407554,1.067562602825507,0.09956453170551083,0.006726417150084457,0.19955182709295763,0.6543582540476867,0.10708793410384249,0.023417088802507903,0.0011630327678100096,0.8336102960788918,0.0009005232531318283,1.0407019384368326,0.2980493931768993,0.982697972568034,0.47185826417830434,0.5963594194259884,0.5558699957596565,0.04949988819585025,1.0751452073908765,0.051142229553272044,1.0380733193258538,0.25641911443557547,1.0247758357447032
49,0.05628148455426506,0.9668865777350386,0.04782312254422373,0.8564284027345407,0.08590177328344369,0.49973113978268513,1.0116561076182913,0.35389774290349424,1.0607990509785916,0.0,0.9898197063749133,0.0,0.0,0.21578211528803246,0.5653978580935617,0.08660168438788612,0.07738640584029427,0.0,0.8549720711722404,0.07133716900932763,0.9834366387381304,0.3247272481890255,1.0615564142836564,0.587727723351464,0.5593844584587737,0.6034343139159307,0.032881316786034516,1.0341337276922404,0.08835833701216758,1.081169295609234,0.24650598310470068,1.0006391174771294
50,0.0937684232397519,0.9621887810133353,0.12533652184008268,0.8508570705855898,0.13504592280764874,0.5199880213789485,1.0874069255094623,0.2708588460542395,1.0411276861703,0.06380428922517778,1.0576700495183244,0.03999876318112624,0.07408571892359483,0.2552260195016347,0.6186843912606593,0.10719547051273433,0.09101506266750736,0.07368171112182267,0.8383417427708928,0.026012176551586455,0.9651286143593725,0.2830913211335476,1.0903503741662606,0.4821389967491844,0.5838936833679615,0.5981798123818315,0.07600241230866556,1.0758500893008631,0.09242285428677098,1.0061189646929232,0.23642962001370804,1.0704672154868196
